time,ax,ay,az,atotal
293.207,-0.40,-1.44,-0.16,1.50
293.217,-0.35,-1.42,-0.11,1.46
293.227,-0.21,-1.38,-0.20,1.41
293.237,-0.10,-1.41,-0.27,1.44
293.246,0.06,-1.42,-0.22,1.44
293.256,0.15,-1.42,-0.11,1.43
293.266,0.15,-1.45,-0.06,1.46
293.276,0.10,-1.43,0.11,1.44
293.286,0.09,-1.32,0.19,1.34
293.296,0.05,-1.26,0.18,1.27
293.306,0.00,-1.26,0.18,1.27
293.316,0.10,-1.25,0.16,1.26
293.326,0.28,-1.16,0.01,1.19
293.336,0.36,-1.13,-0.05,1.19
293.346,0.42,-1.11,-0.03,1.19
293.356,0.44,-1.11,0.03,1.19
293.366,0.37,-1.11,0.07,1.18
293.376,0.29,-1.09,0.17,1.15
293.386,0.18,-1.09,0.26,1.13
293.396,0.09,-1.05,0.27,1.09
293.406,-0.03,-1.12,0.32,1.16
293.416,-0.13,-1.14,0.36,1.20
293.425,-0.24,-1.11,0.42,1.21
293.436,-0.42,-1.10,0.48,1.27
293.445,-0.48,-1.10,0.39,1.26
293.456,-0.42,-1.02,0.25,1.12
293.465,-0.37,-1.00,0.15,1.07
293.475,-0.37,-0.98,0.14,1.06
293.485,-0.32,-1.06,0.10,1.11
293.495,-0.24,-1.03,-0.01,1.06
293.505,-0.21,-1.04,-0.07,1.06
293.515,-0.18,-1.07,-0.14,1.09
293.525,-0.11,-1.11,-0.27,1.14
293.535,0.03,-1.16,-0.52,1.27
293.545,0.23,-1.17,-0.76,1.41
293.555,0.38,-1.09,-0.92,1.48
293.565,0.30,-1.15,-0.84,1.46
293.575,0.06,-1.32,-0.73,1.51
293.585,-0.08,-1.41,-0.64,1.55
293.595,-0.23,-1.39,-0.47,1.49
293.605,-0.35,-1.32,-0.31,1.40
293.615,-0.41,-1.29,-0.35,1.40
293.625,-0.39,-1.25,-0.56,1.43
293.635,-0.19,-1.21,-0.75,1.43
293.644,0.00,-1.13,-0.72,1.34
293.654,0.07,-1.05,-0.58,1.20
293.664,0.06,-1.01,-0.40,1.09
293.674,-0.08,-0.99,-0.29,1.03
293.684,-0.15,-0.87,-0.14,0.89
293.694,-0.19,-0.70,-0.05,0.73
293.704,-0.31,-0.64,0.08,0.71
293.714,-0.39,-0.56,0.13,0.70
293.724,-0.41,-0.48,0.11,0.64
293.734,-0.38,-0.43,0.01,0.57
293.744,-0.32,-0.41,-0.01,0.52
293.754,-0.28,-0.36,-0.00,0.46
293.764,-0.25,-0.37,0.04,0.45
293.774,-0.22,-0.44,0.04,0.49
293.784,-0.20,-0.45,0.04,0.49
293.794,-0.16,-0.49,0.04,0.52
293.804,-0.15,-0.54,-0.02,0.56
293.814,-0.20,-0.61,0.04,0.64
293.823,-0.26,-0.65,0.15,0.72
293.834,-0.30,-0.64,0.14,0.72
293.843,-0.26,-0.63,0.07,0.69
293.853,-0.21,-0.61,0.06,0.65
293.863,-0.19,-0.57,0.12,0.61
293.873,-0.22,-0.59,0.22,0.66
293.883,-0.19,-0.54,0.17,0.60
293.893,-0.17,-0.52,0.08,0.55
293.903,-0.07,-0.46,-0.00,0.47
293.913,0.01,-0.34,0.02,0.34
293.923,0.08,-0.25,0.03,0.26
293.933,0.07,-0.17,-0.03,0.18
293.943,0.10,-0.10,-0.06,0.15
293.953,0.08,-0.05,-0.04,0.11
293.963,0.06,-0.00,-0.02,0.07
293.973,0.02,0.02,-0.01,0.03
293.983,0.01,0.05,-0.02,0.05
293.993,-0.10,0.07,0.03,0.12
294.003,-0.25,0.01,0.04,0.25
294.013,-0.22,0.02,-0.12,0.25
294.022,-0.19,-0.07,-0.21,0.29
294.033,-0.16,-0.22,-0.18,0.32
294.042,-0.04,-0.28,-0.21,0.35
294.053,-0.08,-0.35,-0.24,0.43
294.062,-0.10,-0.49,-0.36,0.61
294.072,-0.02,-0.54,-0.53,0.76
294.082,0.03,-0.66,-0.63,0.91
294.092,0.09,-0.80,-0.69,1.06
294.102,0.13,-0.87,-0.75,1.15
294.112,0.17,-0.92,-0.82,1.24
294.122,0.19,-0.98,-0.94,1.37
294.132,0.21,-1.05,-0.96,1.44
294.142,0.28,-1.06,-0.91,1.42
294.152,0.29,-1.06,-0.84,1.38
294.162,0.26,-1.11,-0.78,1.38
294.172,0.35,-0.99,-0.77,1.31
294.182,0.40,-0.93,-0.66,1.21
294.192,0.34,-0.90,-0.51,1.09
294.202,0.25,-0.89,-0.29,0.97
294.212,0.19,-0.85,-0.10,0.88
294.222,0.14,-0.76,-0.02,0.77
294.232,0.11,-0.71,0.03,0.71
294.241,0.09,-0.66,0.15,0.68
294.251,0.08,-0.64,0.24,0.69
294.261,0.08,-0.65,0.23,0.69
294.271,0.15,-0.63,0.18,0.67
294.281,0.24,-0.58,0.17,0.65
294.291,0.24,-0.58,0.13,0.64
294.301,0.22,-0.59,0.13,0.65
294.311,0.23,-0.61,0.14,0.67
294.321,0.23,-0.59,0.12,0.65
294.331,0.23,-0.54,0.19,0.62
294.341,0.11,-0.57,0.30,0.66
294.351,0.03,-0.63,0.35,0.72
294.361,-0.12,-0.63,0.31,0.72
294.371,-0.18,-0.64,0.26,0.72
294.381,-0.24,-0.61,0.26,0.70
294.391,-0.33,-0.63,0.24,0.75
294.401,-0.38,-0.68,0.23,0.82
294.411,-0.36,-0.71,0.16,0.81
294.421,-0.35,-0.71,0.14,0.81
294.431,-0.36,-0.74,0.15,0.84
294.440,-0.35,-0.74,0.18,0.84
294.451,-0.36,-0.73,0.21,0.84
294.460,-0.40,-0.75,0.20,0.87
294.471,-0.36,-0.71,0.11,0.81
294.480,-0.32,-0.68,0.06,0.75
294.490,-0.30,-0.64,0.05,0.71
294.500,-0.30,-0.63,0.01,0.70
294.510,-0.29,-0.58,-0.09,0.66
294.520,-0.27,-0.55,-0.20,0.65
294.530,-0.30,-0.56,-0.23,0.68
294.540,-0.24,-0.56,-0.23,0.65
294.550,-0.25,-0.56,-0.25,0.66
294.560,-0.32,-0.58,-0.28,0.72
294.570,-0.35,-0.58,-0.31,0.75
294.580,-0.36,-0.58,-0.31,0.75
294.590,-0.45,-0.57,-0.28,0.78
294.600,-0.50,-0.57,-0.22,0.79
294.610,-0.53,-0.58,-0.16,0.80
294.619,-0.56,-0.58,-0.12,0.81
294.630,-0.62,-0.61,-0.08,0.87
294.639,-0.56,-0.57,-0.12,0.81
294.649,-0.43,-0.54,-0.24,0.73
294.659,-0.31,-0.59,-0.34,0.75
294.669,-0.21,-0.66,-0.37,0.79
294.679,-0.10,-0.63,-0.34,0.72
294.689,-0.06,-0.58,-0.32,0.66
294.699,-0.06,-0.61,-0.37,0.71
294.709,-0.03,-0.63,-0.39,0.74
294.719,-0.01,-0.65,-0.33,0.72
294.729,-0.03,-0.67,-0.26,0.72
294.739,-0.08,-0.68,-0.25,0.73
294.749,-0.09,-0.70,-0.24,0.75
294.759,-0.06,-0.73,-0.31,0.80
294.769,-0.03,-0.79,-0.35,0.87
294.779,-0.02,-0.84,-0.23,0.87
294.789,0.03,-0.85,-0.15,0.87
294.799,0.00,-0.88,-0.14,0.89
294.809,-0.02,-0.93,-0.16,0.94
294.818,-0.01,-0.95,-0.13,0.96
294.829,-0.02,-0.92,-0.06,0.92
294.838,0.01,-0.91,-0.12,0.91
294.848,-0.02,-0.94,-0.14,0.95
294.858,-0.00,-0.95,-0.13,0.96
294.868,0.03,-0.92,-0.11,0.93
294.878,0.01,-0.91,-0.13,0.92
294.888,-0.02,-0.92,-0.09,0.92
294.898,-0.05,-0.88,-0.05,0.88
294.908,-0.03,-0.87,-0.08,0.88
294.918,-0.07,-0.87,-0.15,0.89
294.928,-0.05,-0.89,-0.14,0.90
294.938,-0.05,-0.85,-0.16,0.87
294.948,-0.01,-0.86,-0.22,0.89
294.958,0.01,-0.92,-0.28,0.96
294.968,0.01,-0.93,-0.25,0.96
294.978,0.00,-0.90,-0.20,0.92
294.988,-0.06,-0.90,-0.18,0.92
294.998,-0.19,-0.95,-0.13,0.98
295.008,-0.21,-0.93,-0.08,0.96
295.017,-0.26,-0.87,-0.05,0.91
295.028,-0.30,-0.87,-0.07,0.93
295.038,-0.29,-0.88,-0.09,0.93
295.048,-0.25,-0.90,-0.06,0.93
295.057,-0.15,-0.85,-0.13,0.88
295.067,-0.15,-0.90,-0.12,0.92
295.077,-0.10,-0.94,-0.10,0.95
295.087,-0.08,-0.90,-0.09,0.91
295.097,-0.07,-0.85,-0.10,0.86
295.107,-0.10,-0.85,-0.16,0.87
295.117,-0.12,-0.86,-0.15,0.88
295.127,-0.06,-0.83,-0.18,0.85
295.137,-0.07,-0.84,-0.22,0.87
295.147,-0.10,-0.89,-0.25,0.93
295.157,-0.11,-0.89,-0.21,0.92
295.167,-0.10,-0.89,-0.22,0.92
295.177,-0.13,-0.88,-0.27,0.93
295.187,-0.20,-0.92,-0.20,0.96
295.197,-0.22,-0.89,-0.20,0.93
295.207,-0.19,-0.85,-0.28,0.91
295.217,-0.17,-0.85,-0.34,0.94
295.227,-0.18,-0.89,-0.30,0.95
295.236,-0.15,-0.88,-0.26,0.93
295.246,-0.15,-0.88,-0.27,0.93
295.257,-0.20,-0.86,-0.22,0.91
295.267,-0.28,-0.86,-0.11,0.91
295.276,-0.30,-0.80,-0.09,0.86
295.286,-0.31,-0.75,-0.13,0.82
295.296,-0.29,-0.77,-0.14,0.84
295.306,-0.28,-0.76,-0.12,0.82
295.316,-0.22,-0.73,-0.14,0.77
295.326,-0.18,-0.75,-0.23,0.81
295.336,-0.19,-0.81,-0.22,0.86
295.346,-0.17,-0.77,-0.11,0.79
295.356,-0.19,-0.72,-0.12,0.75
295.366,-0.13,-0.71,-0.25,0.76
295.376,-0.14,-0.73,-0.23,0.78
295.386,-0.19,-0.72,-0.05,0.75
295.396,-0.26,-0.73,0.02,0.78
295.406,-0.28,-0.71,-0.03,0.76
295.415,-0.26,-0.69,-0.06,0.74
295.426,-0.22,-0.70,-0.04,0.73
295.435,-0.11,-0.72,-0.08,0.73
295.445,0.03,-0.74,-0.17,0.76
295.455,0.02,-0.81,-0.13,0.82
295.465,0.02,-0.82,-0.13,0.83
295.475,0.05,-0.76,-0.22,0.79
295.485,0.04,-0.75,-0.28,0.80
295.495,0.05,-0.79,-0.35,0.87
295.505,0.01,-0.85,-0.37,0.93
295.515,0.07,-0.85,-0.47,0.98
295.525,0.13,-0.88,-0.59,1.07
295.535,0.11,-0.95,-0.62,1.14
295.545,0.09,-0.98,-0.56,1.13
295.555,0.12,-0.98,-0.56,1.14
295.565,0.11,-0.98,-0.64,1.17
295.575,0.12,-1.04,-0.68,1.25
295.585,0.10,-1.08,-0.61,1.24
295.595,0.13,-1.10,-0.59,1.26
295.605,0.15,-1.16,-0.59,1.31
295.614,0.13,-1.20,-0.51,1.31
295.625,0.11,-1.18,-0.40,1.25
295.635,0.09,-1.13,-0.35,1.18
295.645,0.05,-1.12,-0.31,1.16
295.654,-0.00,-1.09,-0.23,1.12
295.665,-0.01,-1.05,-0.14,1.06
295.674,0.02,-0.99,-0.14,1.00
295.684,0.01,-0.97,-0.15,0.98
295.694,-0.06,-0.97,-0.09,0.98
295.704,-0.05,-0.94,-0.02,0.94
295.714,-0.03,-0.89,0.00,0.89
295.724,-0.04,-0.87,-0.03,0.87
295.734,-0.09,-0.86,0.04,0.87
295.744,-0.13,-0.83,0.09,0.85
295.754,-0.17,-0.78,0.05,0.80
295.764,-0.23,-0.76,0.02,0.80
295.774,-0.34,-0.77,0.08,0.85
295.784,-0.39,-0.76,0.13,0.86
295.794,-0.43,-0.74,0.11,0.86
295.804,-0.45,-0.75,0.04,0.87
295.814,-0.50,-0.78,0.08,0.93
295.824,-0.51,-0.79,0.14,0.94
295.833,-0.49,-0.77,0.09,0.92
295.844,-0.52,-0.76,0.05,0.92
295.853,-0.53,-0.79,0.10,0.96
295.863,-0.49,-0.76,0.13,0.91
295.873,-0.47,-0.72,0.07,0.86
295.883,-0.40,-0.71,0.00,0.81
295.893,-0.39,-0.73,0.02,0.82
295.903,-0.33,-0.71,0.05,0.78
295.913,-0.26,-0.67,-0.02,0.72
295.923,-0.21,-0.66,-0.08,0.70
295.933,-0.18,-0.67,-0.04,0.70
295.943,-0.13,-0.61,-0.00,0.63
295.953,-0.08,-0.55,-0.03,0.56
295.963,-0.08,-0.53,-0.08,0.54
295.973,-0.09,-0.51,-0.01,0.52
295.983,-0.07,-0.44,0.03,0.45
295.993,-0.03,-0.39,0.04,0.40
296.003,-0.01,-0.35,-0.01,0.36
296.013,0.00,-0.31,0.04,0.31
296.023,0.03,-0.23,0.07,0.24
296.032,0.04,-0.18,-0.00,0.18
296.043,0.02,-0.15,-0.05,0.16
296.052,0.01,-0.10,0.02,0.10
296.063,0.03,-0.02,0.05,0.06
296.072,0.02,0.06,0.02,0.07
296.082,-0.02,0.09,-0.02,0.09
296.092,-0.05,0.14,0.04,0.15
296.102,-0.04,0.18,0.05,0.19
296.112,-0.01,0.22,0.00,0.22
296.122,-0.00,0.21,-0.04,0.21
296.132,-0.02,0.21,0.01,0.21
296.142,-0.00,0.24,-0.00,0.24
296.152,0.01,0.25,-0.07,0.26
296.162,-0.03,0.18,-0.10,0.21
296.172,-0.05,0.14,-0.03,0.15
296.182,-0.02,0.13,-0.00,0.13
296.192,0.01,0.09,-0.07,0.11
296.202,0.03,0.03,-0.05,0.07
296.212,0.06,-0.02,0.01,0.07
296.222,0.12,-0.03,-0.00,0.13
296.231,0.15,-0.05,-0.08,0.18
296.242,0.17,-0.11,-0.09,0.22
296.251,0.19,-0.15,-0.03,0.24
296.262,0.21,-0.13,-0.01,0.24
296.271,0.22,-0.10,-0.06,0.25
296.281,0.22,-0.14,-0.08,0.27
296.291,0.23,-0.14,-0.03,0.27
296.301,0.28,-0.13,-0.01,0.31
296.311,0.31,-0.13,-0.06,0.34
296.321,0.28,-0.15,-0.05,0.32
296.331,0.23,-0.13,0.02,0.26
296.341,0.21,-0.08,0.04,0.23
296.351,0.19,-0.07,-0.01,0.20
296.361,0.12,-0.07,0.01,0.14
296.371,0.09,-0.06,0.10,0.14
296.381,0.05,-0.01,0.12,0.13
296.391,0.03,0.02,0.03,0.04
296.401,-0.00,0.01,0.01,0.02
296.410,-0.02,0.02,0.06,0.07
296.421,-0.03,0.06,0.10,0.12
296.431,-0.06,0.06,0.03,0.10
296.441,-0.11,0.02,0.03,0.11
296.450,-0.14,0.02,0.10,0.17
296.461,-0.14,0.03,0.10,0.17
296.470,-0.15,0.04,0.04,0.16
296.480,-0.17,0.01,0.06,0.18
296.490,-0.19,-0.00,0.11,0.22
296.500,-0.17,0.00,0.10,0.20
296.510,-0.14,-0.01,0.02,0.14
296.520,-0.14,-0.02,0.02,0.14
296.530,-0.16,-0.03,0.09,0.18
296.540,-0.11,-0.03,0.08,0.14
296.550,-0.09,-0.02,0.03,0.10
296.560,-0.05,-0.05,-0.01,0.07
296.570,-0.05,-0.08,0.05,0.11
296.580,-0.02,-0.07,0.07,0.10
296.590,0.03,-0.06,0.02,0.07
296.600,0.06,-0.06,-0.02,0.09
296.610,0.06,-0.08,0.02,0.10
296.620,0.10,-0.08,0.03,0.13
296.630,0.12,-0.04,-0.01,0.13
296.639,0.13,-0.04,-0.03,0.14
296.649,0.09,-0.06,0.06,0.12
296.659,0.07,-0.05,0.07,0.11
296.669,0.09,-0.02,-0.00,0.09
296.679,0.08,0.00,-0.01,0.08
296.689,0.03,-0.02,0.08,0.09
296.699,0.03,-0.01,0.12,0.12
296.709,0.05,0.02,0.08,0.09
296.719,0.04,0.04,-0.00,0.06
296.729,0.00,0.03,0.09,0.10
296.739,-0.02,0.03,0.14,0.15
296.749,-0.00,0.05,0.05,0.07
296.759,0.00,0.05,-0.02,0.06
296.769,-0.02,0.02,0.06,0.07
296.779,-0.06,0.01,0.16,0.17
296.789,-0.03,0.01,0.07,0.08
296.799,-0.01,-0.01,-0.03,0.03
296.809,-0.02,-0.02,0.05,0.06
296.819,-0.06,-0.05,0.12,0.14
296.828,-0.02,-0.06,0.04,0.08
296.839,0.01,-0.10,-0.06,0.12
296.849,0.02,-0.09,-0.00,0.09
296.858,-0.03,-0.11,0.12,0.17
296.868,-0.03,-0.08,0.09,0.13
296.878,-0.01,-0.08,-0.04,0.10
296.888,0.04,-0.06,-0.05,0.09
296.898,0.00,-0.06,0.07,0.09
296.908,0.01,-0.06,0.05,0.08
296.918,0.06,-0.05,-0.05,0.09
296.928,0.11,-0.03,-0.09,0.15
296.938,0.03,-0.03,0.04,0.06
296.948,0.01,-0.03,0.08,0.09
296.958,0.03,-0.02,0.02,0.04
296.968,0.03,0.01,-0.03,0.05
296.978,-0.03,-0.00,0.03,0.05
296.988,-0.04,0.00,0.09,0.10
296.998,-0.01,-0.01,0.00,0.01
297.008,0.03,0.01,-0.09,0.10
297.018,-0.00,-0.01,-0.00,0.01
297.027,-0.03,-0.02,0.08,0.09
297.038,-0.03,-0.01,0.00,0.04
297.047,0.02,0.00,-0.10,0.10
297.057,-0.01,-0.01,-0.02,0.03
297.067,-0.04,-0.03,0.06,0.08
297.077,-0.03,-0.06,0.00,0.07
297.087,0.03,-0.03,-0.09,0.10
297.097,0.03,-0.05,-0.06,0.08
297.107,-0.05,-0.08,0.04,0.10
297.117,-0.02,-0.11,0.03,0.12
297.127,0.01,-0.07,-0.05,0.09
297.137,-0.00,-0.03,-0.04,0.05
297.147,-0.03,-0.09,0.08,0.12
297.157,-0.03,-0.08,0.07,0.11
297.167,0.04,-0.08,-0.04,0.10
297.177,0.09,-0.09,-0.09,0.15
297.187,0.03,-0.08,0.01,0.08
297.197,0.02,-0.10,0.09,0.14
297.207,0.04,-0.09,-0.04,0.11
297.217,0.09,-0.08,-0.10,0.16
297.227,0.07,-0.09,-0.01,0.12
297.237,0.03,-0.11,0.11,0.16
297.246,0.05,-0.08,0.02,0.10
297.257,0.09,-0.10,-0.09,0.16
297.266,0.10,-0.08,-0.03,0.13
297.276,0.01,-0.09,0.09,0.13
297.286,0.04,-0.08,0.05,0.10
297.296,0.06,-0.10,-0.07,0.14
297.306,0.08,-0.08,-0.03,0.12
297.316,0.01,-0.11,0.10,0.15
297.326,0.02,-0.10,0.07,0.12
297.336,0.04,-0.08,-0.05,0.10
297.346,0.09,-0.06,-0.06,0.13
297.356,0.02,-0.09,0.07,0.11
297.366,-0.04,-0.11,0.10,0.16
297.376,0.01,-0.08,-0.01,0.08
297.386,0.05,-0.06,-0.09,0.12
297.396,0.02,-0.06,0.01,0.06
297.406,-0.02,-0.10,0.07,0.12
297.416,-0.01,-0.10,-0.01,0.10
297.426,0.04,-0.09,-0.10,0.15
297.436,0.05,-0.10,-0.08,0.13
297.445,-0.02,-0.14,0.05,0.15
297.456,-0.01,-0.14,0.02,0.14
297.465,0.03,-0.14,-0.08,0.16
297.475,0.04,-0.13,-0.07,0.16
297.485,-0.04,-0.13,0.03,0.14
297.495,-0.05,-0.16,0.05,0.17
297.505,-0.00,-0.15,-0.03,0.16
297.515,0.06,-0.12,-0.06,0.15
297.525,0.01,-0.13,0.04,0.13
297.535,0.01,-0.15,0.09,0.17
297.545,0.05,-0.14,-0.02,0.15
297.555,0.11,-0.11,-0.08,0.17
297.565,0.09,-0.13,0.03,0.16
297.575,0.03,-0.15,0.12,0.19
297.585,0.05,-0.13,0.03,0.14
297.595,0.09,-0.10,-0.06,0.15
297.605,0.07,-0.08,-0.02,0.10
297.615,-0.02,-0.12,0.08,0.15
297.625,-0.02,-0.12,0.06,0.13
297.635,0.03,-0.09,-0.04,0.11
297.644,0.02,-0.07,-0.02,0.08
297.655,-0.07,-0.09,0.08,0.14
297.664,-0.08,-0.09,0.06,0.13
297.675,-0.01,-0.09,-0.03,0.10
297.684,0.02,-0.06,-0.05,0.08
297.694,-0.04,-0.09,0.07,0.12
297.704,-0.06,-0.10,0.10,0.16
297.714,-0.04,-0.06,0.01,0.07
297.724,0.00,-0.05,-0.08,0.10
297.734,0.01,-0.07,0.00,0.07
297.744,-0.05,-0.08,0.11,0.14
297.754,-0.04,-0.07,0.03,0.09
297.764,0.00,-0.06,-0.08,0.09
297.774,-0.02,-0.04,0.00,0.05
297.784,-0.05,-0.05,0.10,0.12
297.794,-0.03,-0.07,0.07,0.10
297.804,0.03,-0.06,-0.06,0.09
297.814,0.07,-0.07,-0.03,0.10
297.824,0.00,-0.11,0.06,0.13
297.834,0.00,-0.12,0.05,0.13
297.843,0.06,-0.11,-0.05,0.14
297.853,0.09,-0.08,-0.07,0.14
297.863,0.02,-0.10,0.03,0.11
297.873,-0.03,-0.12,0.08,0.15
297.883,0.00,-0.09,-0.03,0.09
297.893,0.07,-0.09,-0.07,0.14
297.903,0.03,-0.10,0.02,0.11
297.913,-0.00,-0.11,0.08,0.14
297.923,0.03,-0.09,-0.01,0.10
297.933,0.08,-0.09,-0.08,0.14
297.943,0.07,-0.07,-0.00,0.09
297.953,0.00,-0.10,0.10,0.14
297.963,0.02,-0.09,0.07,0.11
297.973,0.05,-0.05,-0.04,0.08
297.983,0.04,-0.06,-0.04,0.07
297.993,-0.05,-0.08,0.08,0.12
298.003,-0.04,-0.08,0.09,0.13
298.013,0.01,-0.09,-0.04,0.10
298.023,0.03,-0.09,-0.07,0.11
298.033,-0.04,-0.11,0.05,0.13
298.042,-0.08,-0.13,0.09,0.18
298.052,-0.02,-0.10,-0.02,0.11
298.062,0.01,-0.11,-0.10,0.15
298.072,-0.01,-0.13,-0.03,0.14
298.082,-0.03,-0.14,0.04,0.15
298.092,-0.00,-0.14,-0.03,0.14
298.102,0.04,-0.13,-0.11,0.18
298.112,0.03,-0.13,-0.06,0.15
298.122,-0.02,-0.14,0.04,0.15
298.132,0.00,-0.15,0.01,0.15
298.142,0.02,-0.13,-0.08,0.15
298.152,0.03,-0.09,-0.02,0.10
298.162,-0.01,-0.12,0.05,0.13
298.172,-0.02,-0.12,0.05,0.13
298.182,0.02,-0.11,-0.04,0.12
298.192,0.05,-0.09,-0.05,0.12
298.202,0.00,-0.12,0.05,0.13
298.212,-0.02,-0.15,0.09,0.17
298.222,0.00,-0.14,0.02,0.14
298.232,0.04,-0.11,-0.05,0.13
298.241,0.02,-0.13,0.03,0.13
298.252,-0.02,-0.15,0.07,0.17
298.261,0.01,-0.15,-0.02,0.15
298.271,0.05,-0.14,-0.09,0.17
298.281,0.02,-0.16,-0.03,0.17
298.291,0.01,-0.18,0.06,0.19
298.301,0.03,-0.19,-0.01,0.20
298.311,0.06,-0.18,-0.09,0.21
298.321,0.05,-0.18,-0.07,0.20
298.331,-0.01,-0.19,0.04,0.19
298.341,-0.02,-0.19,0.02,0.19
298.351,-0.02,-0.18,-0.05,0.18
298.361,0.01,-0.15,-0.08,0.17
298.371,-0.05,-0.14,0.04,0.16
298.381,-0.06,-0.12,0.08,0.16
298.391,-0.02,-0.11,-0.03,0.11
298.401,0.01,-0.08,-0.08,0.12
298.411,-0.02,-0.10,0.01,0.11
298.421,-0.05,-0.13,0.07,0.16
298.431,-0.04,-0.12,-0.00,0.12
298.440,-0.01,-0.11,-0.09,0.14
298.451,-0.01,-0.12,-0.06,0.14
298.460,-0.07,-0.17,0.03,0.18
298.470,-0.05,-0.19,-0.01,0.19
298.480,0.02,-0.19,-0.10,0.21
298.490,0.03,-0.20,-0.05,0.21
298.500,-0.04,-0.22,0.05,0.23
298.510,-0.01,-0.21,-0.01,0.21
298.520,0.06,-0.21,-0.10,0.24
298.530,0.06,-0.18,-0.08,0.21
298.540,0.01,-0.16,0.06,0.17
298.550,0.03,-0.14,0.10,0.17
298.560,0.04,-0.07,0.01,0.08
298.570,0.07,-0.00,0.01,0.07
298.580,0.02,0.05,0.14,0.15
298.590,0.00,0.10,0.19,0.21
298.600,0.03,0.14,0.10,0.18
298.610,0.07,0.21,0.05,0.23
298.620,0.08,0.23,0.11,0.27
298.630,0.04,0.27,0.18,0.33
298.639,0.07,0.28,0.14,0.32
298.649,0.12,0.31,0.05,0.33
298.659,0.11,0.32,0.04,0.34
298.670,0.07,0.33,0.12,0.36
298.679,0.08,0.31,0.11,0.33
298.689,0.08,0.30,0.02,0.31
298.699,0.09,0.27,-0.02,0.28
298.709,0.05,0.21,0.07,0.23
298.719,0.01,0.17,0.10,0.20
298.729,0.05,0.15,0.01,0.16
298.739,0.07,0.12,-0.06,0.15
298.749,0.04,0.09,0.01,0.11
298.759,0.02,0.08,0.06,0.10
298.769,0.06,0.07,0.01,0.09
298.779,0.11,0.08,-0.08,0.16
298.789,0.11,0.10,-0.03,0.15
298.799,0.08,0.09,0.08,0.15
298.809,0.06,0.10,0.08,0.15
298.819,0.08,0.14,0.01,0.16
298.829,0.08,0.16,0.04,0.19
298.839,0.01,0.15,0.14,0.21
298.848,0.02,0.17,0.15,0.22
298.858,0.04,0.19,0.08,0.21
298.868,0.05,0.21,0.04,0.22
298.878,0.01,0.19,0.14,0.24
298.888,0.00,0.19,0.20,0.27
298.898,0.02,0.19,0.08,0.21
298.908,0.06,0.21,0.00,0.22
298.918,0.01,0.20,0.07,0.21
298.928,-0.01,0.15,0.15,0.22
298.938,0.00,0.14,0.08,0.16
298.948,0.01,0.14,-0.00,0.14
298.958,0.04,0.15,0.03,0.16
298.968,-0.01,0.14,0.12,0.18
298.978,0.01,0.11,0.07,0.13
298.988,0.07,0.12,-0.03,0.15
298.998,0.07,0.15,0.01,0.16
299.008,0.00,0.12,0.11,0.16
299.018,0.02,0.11,0.12,0.16
299.028,0.05,0.15,0.02,0.16
299.038,0.07,0.18,-0.02,0.19
299.048,0.04,0.17,0.09,0.20
299.057,0.02,0.17,0.15,0.23
299.067,0.06,0.16,0.06,0.18
299.077,0.09,0.19,-0.01,0.21
299.087,0.09,0.19,0.10,0.24
299.097,0.05,0.18,0.19,0.27
299.107,0.04,0.17,0.08,0.20
299.117,0.07,0.19,-0.02,0.20
299.127,0.07,0.21,0.05,0.22
299.137,0.00,0.16,0.14,0.21
299.147,0.02,0.16,0.10,0.19
299.157,0.07,0.17,0.02,0.18
299.167,0.07,0.20,0.03,0.21
299.177,0.02,0.16,0.16,0.22
299.187,0.00,0.18,0.18,0.25
299.197,0.02,0.18,0.07,0.19
299.207,0.08,0.19,0.03,0.21
299.217,0.03,0.16,0.14,0.22
299.227,0.03,0.16,0.19,0.25
299.236,0.06,0.17,0.08,0.20
299.247,0.09,0.20,0.01,0.22
299.256,0.08,0.20,0.10,0.24
299.267,0.04,0.20,0.21,0.30
299.276,0.04,0.19,0.16,0.25
299.286,0.09,0.22,0.02,0.24
299.296,0.10,0.24,0.05,0.26
299.306,0.06,0.20,0.17,0.27
299.316,0.04,0.19,0.14,0.24
299.326,0.07,0.20,0.04,0.22
299.336,0.09,0.24,0.03,0.26
299.346,0.01,0.22,0.12,0.25
299.356,-0.00,0.22,0.16,0.27
299.366,0.06,0.22,0.05,0.24
299.376,0.08,0.24,-0.01,0.25
299.386,0.03,0.23,0.09,0.25
299.396,0.02,0.21,0.14,0.26
299.406,0.05,0.20,0.07,0.22
299.416,0.07,0.24,-0.01,0.24
299.426,0.06,0.24,0.03,0.25
299.435,0.00,0.20,0.15,0.25
299.446,0.03,0.19,0.11,0.22
299.455,0.06,0.21,-0.02,0.22
299.465,0.09,0.24,-0.01,0.25
299.475,0.03,0.20,0.12,0.23
299.485,0.04,0.19,0.15,0.24
299.495,0.07,0.20,0.06,0.22
299.505,0.10,0.24,0.03,0.26
299.515,0.07,0.23,0.09,0.25
299.525,0.04,0.20,0.15,0.25
299.535,0.07,0.21,0.09,0.24
299.545,0.11,0.25,0.02,0.27
299.555,0.09,0.26,0.09,0.29
299.565,0.02,0.25,0.17,0.30
299.575,0.03,0.24,0.13,0.28
299.585,0.06,0.26,0.05,0.28
299.595,0.09,0.27,0.06,0.29
