time,ax,ay,az,atotal
6.505,0.46,0.31,0.16,0.58
6.515,0.38,0.15,0.28,0.50
6.525,0.51,0.15,0.28,0.60
6.535,0.60,0.24,0.14,0.66
6.545,0.43,0.23,0.11,0.50
6.555,0.26,0.20,0.21,0.39
6.565,0.22,0.20,0.31,0.43
6.575,0.17,0.23,0.28,0.40
6.585,0.21,0.27,0.25,0.42
6.594,0.26,0.31,0.34,0.53
6.605,0.22,0.39,0.38,0.58
6.614,0.24,0.37,0.37,0.57
6.625,0.32,0.37,0.36,0.61
6.634,0.47,0.41,0.39,0.73
6.644,0.50,0.47,0.44,0.81
6.654,0.43,0.44,0.49,0.79
6.664,0.49,0.42,0.59,0.88
6.674,0.64,0.47,0.55,0.97
6.684,0.60,0.30,0.43,0.80
6.694,0.69,0.17,0.31,0.78
6.704,0.59,0.18,0.05,0.62
6.714,0.27,0.34,-0.13,0.45
6.724,0.07,0.41,-0.02,0.42
6.734,-0.01,0.36,0.10,0.37
6.744,0.21,0.32,0.14,0.41
6.754,0.50,0.32,0.17,0.61
6.764,0.57,0.34,0.16,0.68
6.774,0.45,0.34,0.20,0.60
6.784,0.41,0.30,0.24,0.56
6.793,0.36,0.31,0.25,0.54
6.804,0.31,0.28,0.22,0.47
6.813,0.26,0.21,0.22,0.40
6.824,0.19,0.17,0.21,0.33
6.833,0.12,0.16,0.19,0.28
6.843,0.05,0.16,0.18,0.25
6.853,-0.08,0.17,0.10,0.21
6.863,-0.05,0.21,-0.00,0.21
6.873,0.03,0.21,-0.08,0.23
6.883,0.13,0.19,-0.08,0.25
6.893,0.26,0.19,0.02,0.32
6.903,0.28,0.19,0.07,0.35
6.913,0.24,0.20,0.06,0.32
6.923,0.26,0.18,0.08,0.33
6.933,0.25,0.15,0.11,0.31
6.943,0.22,0.18,0.08,0.29
6.953,0.16,0.18,0.06,0.25
6.963,0.07,0.14,0.09,0.18
6.973,0.08,0.11,0.14,0.20
6.983,0.07,0.10,0.13,0.18
6.992,0.03,0.09,0.09,0.13
7.002,0.05,0.04,0.06,0.09
7.012,0.05,0.01,0.04,0.07
7.022,0.03,0.02,-0.03,0.05
7.032,0.03,0.06,-0.13,0.14
7.042,-0.02,0.06,-0.15,0.16
7.052,-0.06,0.09,-0.11,0.16
7.062,-0.12,0.18,-0.13,0.25
7.072,-0.28,0.22,-0.11,0.37
7.082,-0.29,0.19,0.00,0.34
7.092,-0.27,0.20,0.12,0.36
7.102,-0.33,0.23,0.24,0.47
7.112,-0.37,0.24,0.28,0.52
7.122,-0.32,0.24,0.31,0.51
7.132,-0.28,0.29,0.28,0.49
7.142,-0.20,0.28,0.25,0.43
7.152,-0.19,0.30,0.22,0.42
7.162,-0.17,0.34,0.23,0.45
7.171,-0.21,0.37,0.20,0.47
7.182,-0.11,0.39,0.19,0.45
7.191,0.00,0.36,0.19,0.40
7.201,0.09,0.34,0.19,0.40
7.211,0.10,0.32,0.22,0.40
7.221,0.17,0.35,0.24,0.46
7.231,0.24,0.36,0.26,0.50
7.241,0.20,0.36,0.27,0.49
7.251,0.17,0.36,0.26,0.47
7.261,0.11,0.29,0.26,0.41
7.271,0.09,0.27,0.19,0.34
7.281,-0.00,0.27,0.14,0.30
7.291,-0.04,0.32,0.09,0.33
7.301,0.10,0.42,0.09,0.45
7.311,0.06,0.46,0.11,0.48
7.321,0.11,0.53,0.13,0.56
7.331,0.23,0.57,0.11,0.63
7.341,0.24,0.60,0.17,0.67
7.351,0.23,0.60,0.17,0.67
7.361,0.23,0.63,0.22,0.70
7.370,0.21,0.62,0.22,0.69
7.381,0.17,0.61,0.22,0.67
7.390,0.23,0.62,0.20,0.69
7.400,0.23,0.59,0.22,0.67
7.410,0.22,0.62,0.21,0.69
7.420,0.22,0.62,0.12,0.67
7.430,0.24,0.61,0.20,0.69
7.440,0.21,0.57,0.26,0.66
7.450,0.17,0.54,0.20,0.60
7.460,0.17,0.55,0.20,0.61
7.470,0.15,0.56,0.24,0.63
7.480,0.14,0.56,0.30,0.65
7.490,0.13,0.53,0.36,0.65
7.500,0.13,0.53,0.36,0.66
7.510,0.11,0.53,0.33,0.64
7.520,0.09,0.53,0.30,0.62
7.529,0.08,0.54,0.25,0.60
7.540,0.12,0.56,0.19,0.60
7.549,0.14,0.59,0.12,0.62
7.560,0.16,0.61,0.08,0.64
7.569,0.13,0.60,0.11,0.63
7.579,0.14,0.58,0.15,0.62
7.589,0.05,0.64,0.16,0.66
7.599,0.09,0.66,0.19,0.70
7.609,0.01,0.64,0.22,0.68
7.619,-0.03,0.66,0.24,0.70
7.629,-0.11,0.68,0.27,0.74
7.639,-0.16,0.67,0.28,0.74
7.649,-0.19,0.68,0.26,0.75
7.659,-0.23,0.67,0.24,0.75
7.669,-0.21,0.66,0.20,0.72
7.679,-0.19,0.66,0.12,0.70
7.689,-0.20,0.66,0.06,0.69
7.699,-0.19,0.62,0.04,0.65
7.709,-0.12,0.60,0.02,0.62
7.719,-0.13,0.59,0.00,0.60
7.728,-0.18,0.59,-0.01,0.62
7.739,-0.22,0.61,0.03,0.65
7.748,-0.23,0.60,0.06,0.64
7.758,-0.25,0.57,0.10,0.63
7.768,-0.28,0.55,0.17,0.64
7.778,-0.31,0.51,0.22,0.64
7.788,-0.32,0.48,0.24,0.62
7.798,-0.33,0.43,0.27,0.60
7.808,-0.35,0.41,0.28,0.61
7.818,-0.32,0.40,0.27,0.58
7.828,-0.32,0.37,0.28,0.57
7.838,-0.26,0.36,0.23,0.50
7.848,-0.21,0.37,0.20,0.47
7.858,-0.14,0.38,0.19,0.45
7.868,-0.12,0.36,0.17,0.42
7.878,-0.07,0.34,0.12,0.37
7.888,-0.01,0.37,0.07,0.37
7.898,0.04,0.42,0.07,0.43
7.908,0.05,0.45,0.12,0.47
7.918,0.03,0.47,0.13,0.49
7.927,0.06,0.48,0.12,0.50
7.938,0.07,0.48,0.15,0.50
7.947,-0.02,0.45,0.22,0.51
7.957,0.02,0.46,0.24,0.53
7.967,0.08,0.45,0.26,0.52
7.977,0.08,0.45,0.25,0.53
7.987,0.09,0.45,0.25,0.52
7.997,0.13,0.44,0.25,0.52
8.007,0.13,0.46,0.23,0.53
8.017,0.09,0.49,0.24,0.55
8.027,0.08,0.52,0.26,0.59
8.037,0.11,0.54,0.24,0.60
8.047,0.09,0.58,0.21,0.63
8.057,0.08,0.61,0.18,0.64
8.067,0.07,0.64,0.13,0.65
8.077,0.09,0.66,0.12,0.68
8.087,0.06,0.64,0.10,0.65
8.097,0.03,0.65,0.08,0.66
8.106,-0.03,0.67,0.08,0.67
8.116,-0.05,0.65,0.11,0.66
8.126,-0.07,0.67,-0.02,0.67
8.136,-0.08,0.66,-0.12,0.68
8.146,-0.07,0.65,-0.20,0.68
8.156,-0.09,0.67,-0.28,0.73
8.166,-0.07,0.63,-0.28,0.69
8.176,-0.09,0.57,-0.27,0.63
8.186,-0.16,0.57,-0.30,0.67
8.196,-0.22,0.56,-0.21,0.64
8.206,-0.29,0.51,-0.10,0.59
8.216,-0.36,0.47,0.01,0.60
8.226,-0.46,0.42,0.14,0.64
8.236,-0.52,0.36,0.26,0.69
8.246,-0.54,0.34,0.32,0.71
8.256,-0.54,0.35,0.33,0.73
8.265,-0.53,0.37,0.29,0.71
8.276,-0.48,0.36,0.24,0.65
8.285,-0.44,0.34,0.18,0.59
8.295,-0.39,0.39,0.12,0.56
8.305,-0.40,0.42,0.09,0.59
8.315,-0.41,0.42,0.06,0.59
8.325,-0.41,0.44,0.05,0.61
8.335,-0.42,0.46,0.08,0.63
8.345,-0.42,0.47,0.11,0.64
8.355,-0.48,0.50,0.15,0.71
8.365,-0.52,0.47,0.15,0.72
8.375,-0.51,0.45,0.13,0.69
8.385,-0.52,0.46,0.12,0.70
8.395,-0.51,0.48,0.10,0.70
8.405,-0.50,0.51,0.04,0.71
8.415,-0.49,0.54,0.01,0.73
8.425,-0.44,0.52,-0.06,0.69
8.435,-0.43,0.55,-0.05,0.70
8.445,-0.39,0.60,-0.03,0.71
8.455,-0.37,0.64,-0.02,0.73
8.465,-0.36,0.65,0.00,0.74
8.475,-0.36,0.66,0.07,0.76
8.484,-0.34,0.67,0.10,0.76
8.495,-0.36,0.68,0.06,0.77
8.504,-0.33,0.71,0.03,0.78
8.514,-0.28,0.68,0.06,0.74
8.524,-0.24,0.68,0.04,0.72
8.534,-0.23,0.70,0.03,0.74
8.544,-0.25,0.68,0.07,0.73
8.554,-0.24,0.70,0.07,0.74
8.564,-0.29,0.68,0.07,0.75
8.574,-0.32,0.66,0.08,0.73
8.584,-0.36,0.67,0.15,0.77
8.594,-0.40,0.66,0.12,0.79
8.604,-0.43,0.65,0.10,0.78
8.614,-0.44,0.65,0.11,0.79
8.624,-0.41,0.67,0.03,0.79
8.634,-0.43,0.64,0.07,0.78
8.644,-0.37,0.67,0.06,0.76
8.654,-0.37,0.64,0.06,0.74
8.663,-0.36,0.63,0.08,0.73
8.674,-0.37,0.66,0.09,0.76
8.683,-0.34,0.63,0.16,0.73
8.693,-0.32,0.60,0.16,0.70
8.703,-0.30,0.59,0.16,0.68
8.713,-0.29,0.60,0.12,0.68
8.723,-0.26,0.61,0.11,0.68
8.733,-0.28,0.57,0.08,0.64
8.743,-0.26,0.56,0.06,0.62
8.753,-0.26,0.57,0.15,0.65
8.763,-0.27,0.60,0.17,0.68
8.773,-0.31,0.57,0.21,0.69
8.783,-0.30,0.60,0.30,0.73
8.793,-0.31,0.57,0.32,0.72
8.803,-0.34,0.52,0.26,0.68
8.813,-0.28,0.58,0.14,0.66
8.823,-0.25,0.61,0.08,0.66
8.833,-0.23,0.62,-0.01,0.67
8.843,-0.19,0.62,-0.03,0.65
8.853,-0.19,0.66,-0.03,0.68
8.862,-0.16,0.71,-0.10,0.73
8.872,-0.19,0.68,-0.11,0.72
8.882,-0.22,0.64,-0.05,0.67
8.892,-0.24,0.64,0.09,0.69
8.902,-0.27,0.60,0.11,0.67
8.912,-0.30,0.56,0.11,0.65
8.922,-0.28,0.54,0.15,0.62
8.932,-0.31,0.51,0.20,0.63
8.942,-0.31,0.50,0.21,0.62
8.952,-0.25,0.52,0.20,0.61
8.962,-0.25,0.53,0.16,0.61
8.972,-0.19,0.52,0.15,0.57
8.982,-0.18,0.50,0.19,0.56
8.992,-0.15,0.54,0.17,0.58
9.002,-0.14,0.59,0.14,0.62
9.012,-0.13,0.64,0.11,0.66
9.021,-0.10,0.69,0.07,0.70
9.032,-0.07,0.68,-0.05,0.69
9.042,-0.16,0.69,-0.20,0.74
9.052,-0.05,0.75,-0.20,0.78
9.061,-0.08,0.72,-0.15,0.74
9.071,-0.15,0.67,-0.14,0.70
9.081,-0.23,0.63,-0.08,0.67
9.091,-0.28,0.60,-0.06,0.66
9.101,-0.38,0.54,0.00,0.66
9.111,-0.46,0.48,-0.03,0.66
9.121,-0.48,0.41,-0.03,0.63
9.131,-0.49,0.37,-0.02,0.61
9.141,-0.55,0.41,-0.04,0.68
9.151,-0.60,0.46,0.00,0.76
9.161,-0.64,0.50,0.01,0.82
9.171,-0.66,0.55,0.09,0.87
9.181,-0.67,0.61,0.09,0.91
9.191,-0.70,0.61,0.10,0.94
9.201,-0.68,0.61,0.07,0.92
9.211,-0.66,0.61,0.05,0.90
9.220,-0.61,0.60,0.05,0.85
9.230,-0.58,0.62,0.07,0.85
9.240,-0.56,0.65,0.12,0.87
9.250,-0.54,0.67,0.10,0.87
9.260,-0.53,0.66,0.09,0.85
9.270,-0.52,0.66,0.08,0.84
9.280,-0.49,0.65,0.07,0.82
9.290,-0.50,0.65,0.05,0.82
9.300,-0.50,0.62,0.05,0.80
9.310,-0.50,0.63,0.14,0.81
9.320,-0.47,0.63,0.16,0.81
9.330,-0.48,0.60,0.25,0.81
9.340,-0.51,0.58,0.40,0.87
9.350,-0.50,0.55,0.45,0.87
9.360,-0.51,0.52,0.45,0.85
9.370,-0.47,0.51,0.44,0.82
9.380,-0.44,0.49,0.47,0.81
9.390,-0.37,0.51,0.41,0.76
9.400,-0.29,0.53,0.34,0.69
9.410,-0.21,0.57,0.19,0.64
9.419,-0.11,0.64,0.04,0.66
9.430,-0.03,0.68,-0.05,0.68
9.439,0.06,0.71,-0.12,0.72
9.449,0.11,0.72,-0.12,0.74
9.459,0.11,0.72,-0.06,0.73
9.469,0.03,0.75,0.01,0.75
9.479,-0.02,0.74,0.06,0.74
9.489,-0.05,0.71,0.13,0.72
9.499,-0.09,0.67,0.16,0.69
9.509,-0.11,0.65,0.19,0.68
9.519,-0.14,0.62,0.24,0.68
9.529,-0.11,0.62,0.22,0.66
9.539,-0.15,0.63,0.16,0.66
9.549,-0.12,0.65,0.16,0.68
9.559,-0.09,0.68,0.11,0.69
9.569,-0.12,0.69,0.10,0.70
9.579,-0.15,0.75,0.11,0.77
9.589,-0.11,0.79,0.20,0.82
9.598,-0.15,0.80,0.22,0.84
9.609,-0.19,0.78,0.25,0.84
9.618,-0.14,0.74,0.33,0.82
9.629,-0.11,0.71,0.38,0.81
9.638,-0.22,0.70,0.35,0.81
9.648,-0.41,0.77,0.31,0.93
9.658,-0.61,0.78,0.34,1.05
9.668,-0.74,0.74,0.27,1.08
9.678,-0.81,0.71,0.11,1.08
9.688,-0.72,0.72,-0.08,1.02
9.698,-0.61,0.79,-0.16,1.01
9.708,-0.54,0.85,-0.25,1.03
9.718,-0.90,0.89,-0.40,1.33
9.728,-1.03,0.86,-0.43,1.41
9.738,-0.78,0.72,-0.37,1.12
9.748,-0.63,0.58,-0.32,0.91
9.758,-0.50,0.56,-0.38,0.84
9.768,-0.26,0.44,-0.39,0.64
9.778,-0.14,0.38,-0.37,0.55
9.788,-0.31,0.32,-0.22,0.49
9.797,-0.53,0.34,0.02,0.63
9.807,-0.62,0.37,0.10,0.72
9.817,-0.52,0.33,0.07,0.63
9.827,-0.29,0.34,-0.07,0.46
9.837,-0.21,0.33,-0.18,0.43
9.847,-0.13,0.34,-0.35,0.50
9.857,0.17,0.46,-0.41,0.64
9.867,0.34,0.54,-0.48,0.80
9.877,0.53,0.68,-0.48,0.98
9.887,0.60,0.83,-0.37,1.09
9.897,0.53,0.95,-0.28,1.13
9.907,0.37,0.99,-0.21,1.07
9.917,0.21,1.00,-0.02,1.03
9.927,-0.02,1.06,0.18,1.07
9.937,-0.24,1.11,0.32,1.18
9.947,-0.41,1.08,0.45,1.24
9.957,-0.56,1.03,0.53,1.29
9.967,-0.70,0.95,0.59,1.32
9.976,-0.75,0.91,0.61,1.32
9.987,-0.76,0.85,0.60,1.29
9.996,-0.76,0.80,0.55,1.23
10.006,-0.76,0.75,0.54,1.19
10.016,-0.70,0.73,0.53,1.15
10.026,-0.67,0.67,0.56,1.10
10.036,-0.62,0.61,0.62,1.06
10.046,-0.63,0.54,0.63,1.04
10.056,-0.59,0.49,0.58,0.96
10.066,-0.58,0.42,0.71,1.01
10.076,-0.53,0.33,0.72,0.95
10.086,-0.42,0.29,0.53,0.74
10.096,-0.27,0.27,0.34,0.51
10.106,-0.12,0.27,0.25,0.38
10.116,0.01,0.26,0.21,0.33
10.126,0.12,0.27,0.16,0.33
10.136,0.27,0.31,0.09,0.42
10.146,0.36,0.35,-0.02,0.50
10.155,0.37,0.35,-0.06,0.52
10.165,0.38,0.34,-0.10,0.52
10.175,0.39,0.35,-0.13,0.54
10.185,0.37,0.35,-0.10,0.52
10.195,0.29,0.37,0.05,0.47
10.205,0.17,0.45,0.07,0.48
10.215,0.07,0.54,0.06,0.55
10.225,-0.01,0.65,0.03,0.65
10.235,-0.08,0.74,-0.04,0.75
10.245,-0.10,0.80,-0.14,0.82
10.255,-0.13,0.84,-0.16,0.86
10.265,-0.16,0.82,-0.15,0.85
10.275,-0.22,0.79,-0.04,0.82
10.285,-0.30,0.74,0.05,0.80
10.295,-0.34,0.75,0.09,0.83
10.305,-0.40,0.69,0.21,0.83
10.315,-0.50,0.61,0.39,0.88
10.325,-0.57,0.57,0.48,0.94
10.335,-0.64,0.56,0.44,0.95
10.345,-0.68,0.57,0.41,0.98
10.354,-0.65,0.58,0.32,0.93
10.365,-0.61,0.59,0.25,0.89
10.374,-0.54,0.60,0.13,0.82
10.384,-0.48,0.62,0.07,0.79
10.394,-0.41,0.64,0.08,0.77
10.404,-0.40,0.66,0.03,0.78
10.414,-0.40,0.67,-0.06,0.78
10.424,-0.39,0.69,-0.07,0.80
10.434,-0.43,0.66,-0.05,0.79
10.444,-0.52,0.64,-0.02,0.83
10.454,-0.59,0.61,0.03,0.85
10.464,-0.65,0.56,0.10,0.86
10.474,-0.74,0.50,0.16,0.91
10.484,-0.77,0.50,0.21,0.94
10.494,-0.82,0.49,0.27,0.99
10.504,-0.84,0.47,0.28,1.00
10.514,-0.80,0.44,0.26,0.95
10.524,-0.75,0.45,0.26,0.92
10.533,-0.72,0.48,0.26,0.90
10.544,-0.65,0.45,0.21,0.82
10.553,-0.62,0.45,0.31,0.83
10.563,-0.60,0.43,0.46,0.87
10.573,-0.61,0.44,0.50,0.90
10.583,-0.66,0.45,0.54,0.96
10.593,-0.65,0.50,0.63,1.03
10.603,-0.67,0.53,0.72,1.12
10.613,-0.68,0.49,0.65,1.06
10.623,-0.68,0.45,0.63,1.03
10.633,-0.66,0.45,0.66,1.04
10.643,-0.68,0.45,0.77,1.12
10.653,-0.68,0.43,0.85,1.17
10.663,-0.63,0.47,0.81,1.13
10.673,-0.60,0.50,0.65,1.02
10.683,-0.55,0.51,0.49,0.90
10.693,-0.52,0.51,0.36,0.81
10.703,-0.43,0.54,0.28,0.74
10.713,-0.39,0.62,0.37,0.82
10.722,-0.37,0.66,0.45,0.88
10.732,-0.19,0.73,0.05,0.76
10.742,-0.03,0.78,-0.43,0.89
10.752,0.21,0.80,-0.70,1.08
10.762,0.37,0.77,-0.83,1.20
10.772,0.49,0.70,-0.91,1.25
10.782,0.56,0.66,-0.97,1.30
10.792,0.60,0.68,-0.95,1.32
10.802,0.70,0.72,-0.86,1.32
10.812,0.66,0.66,-0.58,1.10
10.822,0.56,0.57,-0.43,0.91
10.832,0.44,0.50,-0.38,0.77
10.842,0.33,0.52,-0.37,0.72
10.852,0.30,0.51,-0.37,0.70
10.862,0.26,0.54,-0.40,0.72
10.872,0.29,0.63,-0.40,0.80
10.882,0.26,0.73,-0.33,0.84
10.892,0.28,0.79,-0.31,0.89
10.902,0.32,0.84,-0.25,0.93
10.911,0.28,0.87,-0.15,0.92
10.922,0.22,0.86,-0.10,0.89
10.931,0.15,0.90,-0.08,0.91
10.941,0.07,0.93,-0.03,0.94
10.951,-0.01,0.88,0.05,0.89
10.961,-0.10,0.79,0.18,0.81
10.971,-0.21,0.72,0.32,0.81
10.981,-0.29,0.67,0.36,0.81
10.991,-0.34,0.66,0.41,0.84
11.001,-0.37,0.60,0.41,0.81
11.011,-0.35,0.51,0.43,0.75
11.021,-0.37,0.45,0.42,0.72
11.031,-0.41,0.41,0.40,0.70
11.041,-0.38,0.42,0.37,0.68
11.051,-0.39,0.40,0.39,0.68
11.061,-0.41,0.37,0.46,0.72
11.071,-0.41,0.33,0.51,0.73
11.081,-0.40,0.34,0.47,0.70
11.090,-0.44,0.37,0.44,0.72
11.100,-0.39,0.40,0.25,0.62
11.110,-0.37,0.42,0.13,0.57
11.120,-0.35,0.42,0.18,0.57
11.130,-0.38,0.42,0.18,0.59
11.140,-0.43,0.47,0.18,0.66
11.150,-0.48,0.48,0.26,0.72
11.160,-0.51,0.45,0.33,0.76
11.170,-0.58,0.38,0.38,0.79
11.180,-0.62,0.38,0.32,0.79
11.190,-0.57,0.42,0.20,0.73
11.200,-0.52,0.44,0.02,0.68
11.210,-0.47,0.40,-0.16,0.64
11.220,-0.42,0.38,-0.20,0.60
11.230,-0.32,0.40,-0.15,0.54
11.240,-0.33,0.41,-0.01,0.52
11.250,-0.35,0.36,0.12,0.52
11.260,-0.36,0.31,0.12,0.49
11.270,-0.38,0.28,0.24,0.53
11.280,-0.37,0.25,0.28,0.53
11.289,-0.33,0.26,0.27,0.50
11.300,-0.24,0.25,0.21,0.41
11.309,-0.20,0.24,0.12,0.33
11.319,-0.13,0.24,0.14,0.30
11.329,-0.06,0.27,0.17,0.32
11.339,-0.01,0.27,0.18,0.33
11.349,0.04,0.26,0.31,0.41
11.359,0.03,0.30,0.46,0.54
11.369,0.07,0.37,0.35,0.52
11.379,0.16,0.51,0.05,0.54
11.389,0.24,0.57,-0.19,0.65
11.399,0.31,0.58,-0.36,0.75
11.409,0.37,0.57,-0.57,0.89
11.419,0.40,0.60,-0.54,0.90
11.429,0.47,0.70,-0.28,0.89
11.439,0.30,0.71,-0.06,0.77
11.449,0.09,0.52,0.08,0.53
11.459,0.02,0.40,0.11,0.41
11.468,-0.06,0.38,0.14,0.41
11.479,-0.09,0.37,0.30,0.49
11.488,-0.16,0.30,0.41,0.53
11.498,-0.12,0.28,0.33,0.45
11.508,-0.08,0.32,0.29,0.44
11.518,0.00,0.38,0.27,0.47
11.528,0.08,0.38,0.23,0.45
11.538,0.14,0.39,0.11,0.43
11.548,0.15,0.44,0.03,0.47
11.558,0.18,0.49,-0.03,0.53
11.568,0.16,0.56,0.09,0.59
11.578,0.10,0.57,0.21,0.62
11.588,0.01,0.54,0.28,0.61
11.598,-0.10,0.53,0.32,0.63
11.608,-0.20,0.56,0.31,0.67
11.618,-0.27,0.56,0.24,0.67
11.628,-0.36,0.54,0.21,0.68
11.638,-0.45,0.52,0.18,0.71
11.648,-0.48,0.49,0.02,0.68
11.658,-0.51,0.43,-0.01,0.67
11.667,-0.51,0.39,0.06,0.65
11.677,-0.55,0.39,0.15,0.69
11.687,-0.59,0.34,0.24,0.72
11.697,-0.60,0.31,0.20,0.71
11.707,-0.59,0.29,0.08,0.67
11.717,-0.61,0.31,-0.05,0.68
11.727,-0.58,0.33,-0.11,0.67
11.737,-0.44,0.41,-0.28,0.66
11.747,-0.35,0.45,-0.44,0.72
11.757,-0.31,0.48,-0.48,0.75
11.767,-0.30,0.47,-0.39,0.69
11.777,-0.29,0.40,-0.39,0.62
11.787,-0.28,0.38,-0.40,0.62
11.797,-0.26,0.35,-0.27,0.51
11.807,-0.29,0.34,-0.17,0.48
11.817,-0.36,0.27,-0.06,0.46
11.826,-0.39,0.22,-0.06,0.45
11.836,-0.35,0.24,-0.08,0.43
11.846,-0.32,0.24,-0.11,0.42
11.856,-0.31,0.26,-0.19,0.44
11.866,-0.29,0.24,-0.16,0.41
11.876,-0.24,0.24,-0.11,0.35
11.886,-0.21,0.21,-0.06,0.31
11.896,-0.18,0.27,0.01,0.32
11.906,-0.15,0.30,0.18,0.37
11.916,-0.11,0.35,0.29,0.47
11.926,-0.04,0.36,0.34,0.50
11.936,0.05,0.35,0.34,0.49
11.946,0.12,0.35,0.28,0.47
11.956,0.19,0.35,0.26,0.47
11.966,0.26,0.32,0.28,0.50
11.976,0.30,0.33,0.27,0.51
11.986,0.34,0.35,0.27,0.56
11.996,0.34,0.39,0.31,0.60
12.005,0.31,0.43,0.30,0.61
12.016,0.31,0.46,0.25,0.61
12.025,0.32,0.51,0.07,0.61
12.035,0.34,0.56,-0.13,0.67
12.045,0.38,0.62,-0.31,0.79
12.055,0.38,0.65,-0.48,0.89
12.065,0.28,0.57,-0.51,0.81
12.075,0.20,0.54,-0.31,0.66
12.085,0.08,0.54,-0.05,0.55
12.095,-0.13,0.45,0.14,0.49
12.105,-0.31,0.32,0.28,0.53
12.115,-0.43,0.29,0.29,0.60
12.125,-0.52,0.32,0.28,0.67
12.135,-0.59,0.32,0.28,0.72
12.145,-0.57,0.25,0.31,0.70
12.155,-0.52,0.15,0.32,0.63
12.165,-0.45,0.13,0.48,0.67
12.175,-0.47,0.18,0.78,0.92
12.185,-0.49,0.20,0.92,1.06
12.195,-0.49,0.26,0.84,1.01
12.205,-0.42,0.35,0.54,0.77
12.215,-0.33,0.46,0.24,0.61
12.224,-0.22,0.52,0.00,0.57
12.234,-0.08,0.54,-0.09,0.56
12.244,0.01,0.51,-0.15,0.53
12.254,0.10,0.51,-0.19,0.55
12.264,0.06,0.54,-0.06,0.55
12.274,-0.11,0.53,0.11,0.56
12.284,-0.26,0.46,0.22,0.57
12.294,-0.36,0.41,0.22,0.59
12.304,-0.42,0.37,0.09,0.57
12.314,-0.45,0.33,-0.07,0.56
12.324,-0.45,0.32,-0.22,0.59
12.334,-0.41,0.27,-0.36,0.61
12.344,-0.38,0.25,-0.38,0.59
12.354,-0.33,0.33,-0.29,0.55
12.364,-0.34,0.37,-0.22,0.55
12.374,-0.40,0.37,-0.18,0.57
12.384,-0.37,0.40,-0.13,0.56
12.394,-0.34,0.40,-0.07,0.53
12.403,-0.32,0.42,-0.01,0.52
12.414,-0.30,0.49,-0.01,0.57
12.423,-0.21,0.53,-0.14,0.59
12.433,-0.13,0.53,-0.27,0.61
12.443,-0.10,0.50,-0.10,0.52
12.453,-0.04,0.49,0.15,0.51
12.463,-0.01,0.44,0.35,0.56
12.473,0.05,0.45,0.49,0.67
12.483,0.10,0.47,0.57,0.74
12.493,0.21,0.45,0.41,0.64
12.503,0.31,0.36,0.20,0.51
12.513,0.43,0.31,-0.02,0.53
12.523,0.60,0.34,-0.17,0.71
12.533,0.70,0.35,-0.27,0.83
12.543,0.76,0.35,-0.29,0.89
12.553,0.68,0.37,-0.20,0.80
12.563,0.59,0.40,-0.16,0.73
12.573,0.39,0.42,-0.06,0.57
12.583,0.19,0.45,0.16,0.52
12.593,0.05,0.50,0.33,0.60
12.602,-0.14,0.44,0.50,0.68
12.613,-0.22,0.40,0.43,0.63
12.622,-0.16,0.52,0.20,0.58
12.632,-0.11,0.53,-0.12,0.55
12.642,-0.06,0.40,-0.18,0.44
12.652,0.03,0.32,-0.09,0.34
12.662,0.03,0.32,0.09,0.33
12.672,-0.01,0.33,0.28,0.43
12.682,-0.05,0.32,0.49,0.59
12.692,-0.05,0.27,0.75,0.80
12.702,-0.02,0.20,0.72,0.75
12.712,-0.03,0.18,0.66,0.68
12.722,-0.07,0.13,0.66,0.67
12.732,-0.05,0.18,0.73,0.75
12.742,-0.06,0.35,0.82,0.90
12.752,-0.11,0.51,0.85,1.00
12.762,-0.10,0.64,0.78,1.01
12.772,-0.06,0.68,0.59,0.90
12.781,0.03,0.72,0.33,0.80
12.791,0.13,0.78,0.10,0.80
12.801,0.09,0.86,0.04,0.87
12.811,0.18,0.99,0.04,1.01
12.821,0.12,1.02,0.19,1.04
12.831,-0.04,1.00,0.48,1.11
12.841,-0.28,0.96,0.86,1.32
12.851,-0.48,1.01,1.17,1.62
12.861,-0.62,1.06,1.19,1.71
12.871,-0.65,1.08,0.92,1.56
12.881,-0.67,1.01,0.59,1.35
12.891,-0.53,0.94,0.24,1.11
12.901,-0.26,0.93,-0.06,0.97
12.911,-0.09,0.99,-0.20,1.01
12.921,0.00,1.03,-0.24,1.06
12.931,0.03,1.00,-0.14,1.02
12.941,0.02,0.91,-0.04,0.91
12.951,-0.01,0.81,0.11,0.82
12.961,-0.00,0.69,0.32,0.76
12.971,0.02,0.55,0.46,0.72
12.980,0.04,0.44,0.54,0.70
12.990,0.07,0.43,0.61,0.75
13.000,0.07,0.50,0.65,0.82
13.010,0.09,0.56,0.63,0.85
13.020,0.16,0.57,0.41,0.73
13.030,0.25,0.63,0.08,0.68
13.040,0.40,0.68,-0.37,0.88
13.050,0.73,0.70,-0.97,1.40
13.060,0.97,0.71,-1.26,1.74
13.070,1.25,0.75,-1.31,1.96
13.080,1.28,0.71,-1.06,1.81
13.090,1.28,0.61,-0.61,1.55
13.100,1.21,0.62,0.15,1.37
13.110,0.57,0.44,0.87,1.13
13.120,0.17,0.24,1.12,1.16
13.130,0.02,0.25,0.99,1.03
13.139,-0.10,0.24,0.60,0.65
