time,ax,ay,az,atotal
285.862,0.00,0.05,0.04,0.06
285.872,0.01,0.04,-0.00,0.04
285.882,0.00,0.02,-0.00,0.02
285.892,0.01,0.03,0.03,0.04
285.902,0.02,0.06,0.05,0.08
285.912,0.01,0.10,0.01,0.10
285.922,0.00,0.08,-0.02,0.08
285.932,-0.02,0.02,0.00,0.03
285.942,-0.01,0.05,0.05,0.07
285.952,0.02,0.07,0.05,0.09
285.962,-0.01,0.07,-0.03,0.08
285.972,-0.03,0.03,-0.05,0.06
285.982,-0.02,0.02,0.01,0.03
285.992,0.01,0.05,0.04,0.07
286.002,0.01,0.04,-0.02,0.04
286.012,-0.01,0.01,-0.04,0.04
286.022,-0.01,0.02,0.01,0.03
286.032,-0.00,0.05,0.03,0.06
286.042,0.01,0.07,-0.01,0.07
286.052,-0.02,0.04,-0.02,0.05
286.061,-0.02,0.01,0.00,0.02
286.072,-0.00,0.02,0.05,0.05
286.081,0.01,0.04,0.03,0.06
286.092,-0.01,0.05,-0.02,0.05
286.101,-0.01,0.03,-0.02,0.04
286.111,0.02,0.02,0.03,0.04
286.121,0.04,0.05,0.06,0.09
286.131,0.01,0.05,0.01,0.05
286.141,-0.01,0.03,-0.00,0.03
286.151,-0.01,0.03,0.03,0.04
286.161,0.01,0.06,0.05,0.08
286.171,0.03,0.07,0.01,0.08
286.181,-0.02,0.05,-0.01,0.05
286.191,-0.00,0.02,0.02,0.03
286.201,0.01,0.03,0.05,0.06
286.211,0.01,0.05,0.03,0.06
286.221,0.01,0.04,-0.01,0.04
286.231,-0.02,0.03,-0.02,0.04
286.241,-0.01,0.01,0.02,0.03
286.251,0.01,0.06,0.02,0.06
286.260,0.00,0.06,-0.01,0.06
286.271,-0.00,0.02,-0.02,0.03
286.280,0.01,0.03,0.02,0.04
286.290,0.03,0.05,0.04,0.07
286.300,-0.01,0.06,-0.02,0.06
286.310,-0.04,0.03,-0.04,0.06
286.320,-0.01,0.02,0.01,0.03
286.330,-0.01,0.05,0.05,0.07
286.340,0.01,0.05,0.03,0.06
286.350,-0.01,0.04,-0.01,0.04
286.360,-0.04,0.03,0.01,0.05
286.370,-0.02,0.03,0.02,0.04
286.380,0.02,0.04,0.01,0.05
286.390,0.01,0.03,-0.00,0.03
286.400,-0.02,-0.00,0.00,0.02
286.410,-0.01,0.01,0.02,0.03
286.420,0.00,0.04,0.01,0.05
286.430,-0.00,0.06,-0.02,0.06
286.439,-0.03,0.04,-0.02,0.05
286.450,-0.01,0.00,0.00,0.01
286.459,0.02,0.02,0.02,0.04
286.470,0.03,0.05,-0.02,0.06
286.479,0.00,0.04,-0.02,0.05
286.489,-0.02,0.03,0.00,0.04
286.499,-0.02,0.05,0.05,0.07
286.509,-0.01,0.06,0.03,0.07
286.519,-0.03,0.04,-0.00,0.05
286.529,-0.02,0.01,0.00,0.02
286.539,0.01,0.01,0.04,0.04
286.549,0.03,0.05,0.03,0.06
286.559,0.02,0.04,-0.01,0.04
286.569,0.00,0.02,-0.02,0.03
286.579,0.01,0.01,0.00,0.01
286.589,0.03,0.04,0.03,0.06
286.599,0.05,0.05,-0.02,0.07
286.609,0.00,0.02,-0.03,0.04
286.619,-0.02,0.01,0.01,0.02
286.629,0.01,0.06,0.04,0.07
286.639,0.00,0.07,0.00,0.07
286.649,-0.02,0.04,0.00,0.05
286.659,-0.02,0.02,-0.01,0.03
286.669,0.01,0.03,0.04,0.05
286.679,0.01,0.06,0.04,0.07
286.689,0.01,0.07,-0.02,0.07
286.698,-0.02,0.03,-0.02,0.04
286.708,-0.01,0.02,0.02,0.03
286.718,-0.01,0.04,0.05,0.06
286.728,-0.00,0.03,0.00,0.03
286.738,-0.01,0.01,-0.03,0.03
286.748,-0.02,0.00,-0.02,0.03
286.758,0.00,0.02,0.01,0.02
286.768,0.01,0.05,0.01,0.05
286.778,-0.02,0.02,-0.00,0.03
286.788,-0.01,-0.01,-0.01,0.02
286.798,-0.02,0.03,0.03,0.05
286.808,0.01,0.06,0.02,0.06
286.818,0.01,0.05,-0.02,0.05
286.828,-0.01,0.02,-0.04,0.05
286.838,0.01,0.02,0.02,0.03
286.848,0.03,0.03,0.05,0.06
286.858,0.02,0.04,0.00,0.05
286.867,-0.02,0.03,-0.01,0.03
286.877,-0.01,0.02,0.01,0.03
286.887,-0.01,0.03,0.03,0.04
286.897,-0.00,0.06,0.02,0.07
286.908,-0.02,0.05,-0.01,0.05
286.917,-0.02,0.01,-0.00,0.02
286.927,-0.00,0.03,0.04,0.05
286.937,-0.00,0.06,0.02,0.07
286.947,0.00,0.04,-0.01,0.04
286.957,-0.02,-0.01,-0.01,0.03
286.967,-0.01,0.00,0.04,0.04
286.977,0.03,0.04,0.04,0.06
286.987,0.00,0.05,-0.01,0.05
286.997,-0.03,0.03,-0.01,0.04
287.007,-0.02,0.00,0.02,0.03
287.017,0.01,0.02,0.05,0.05
287.027,0.02,0.03,0.01,0.04
287.037,0.00,0.02,-0.02,0.03
287.047,-0.02,-0.00,-0.01,0.02
287.057,-0.00,0.00,0.04,0.04
287.067,0.02,0.04,0.02,0.05
287.076,-0.01,0.03,-0.02,0.04
287.086,-0.02,0.01,-0.02,0.03
287.096,-0.01,0.02,0.03,0.04
287.106,0.01,0.06,0.04,0.07
287.116,-0.01,0.05,-0.02,0.05
287.126,-0.01,0.00,-0.02,0.02
287.136,-0.01,-0.00,0.03,0.03
287.146,0.01,0.04,0.04,0.05
287.156,0.01,0.06,-0.02,0.06
287.166,-0.01,0.03,-0.03,0.04
287.176,-0.03,0.01,0.00,0.03
287.186,0.02,0.03,0.04,0.05
287.196,0.00,0.06,0.03,0.07
287.206,-0.01,0.04,-0.01,0.04
287.216,-0.02,0.01,-0.02,0.03
287.226,-0.01,0.02,0.02,0.03
287.236,0.01,0.03,0.01,0.04
287.245,0.01,0.04,-0.01,0.04
287.255,-0.00,-0.00,-0.02,0.02
287.266,0.00,0.02,0.03,0.04
287.275,0.01,0.06,0.04,0.08
287.286,-0.01,0.07,-0.01,0.07
287.295,-0.03,0.03,-0.02,0.05
287.305,-0.02,-0.01,0.04,0.04
287.315,0.01,0.01,0.08,0.08
287.325,0.03,0.04,0.03,0.06
287.335,0.00,0.02,-0.03,0.03
287.345,0.03,0.01,-0.03,0.04
287.355,0.03,0.01,0.02,0.04
287.365,0.04,0.02,0.03,0.06
287.375,0.00,0.02,0.01,0.02
287.385,-0.04,-0.01,-0.02,0.05
287.395,-0.02,0.01,0.02,0.03
287.405,0.00,0.05,0.04,0.07
287.415,-0.01,0.05,0.03,0.06
287.425,-0.03,0.01,-0.01,0.04
287.434,-0.03,0.02,0.02,0.04
287.445,-0.00,0.04,0.03,0.05
287.455,0.02,0.06,-0.01,0.06
287.465,-0.01,0.05,-0.05,0.07
287.474,-0.02,0.00,-0.03,0.03
287.484,0.00,0.01,0.02,0.02
287.494,0.03,0.06,0.01,0.07
287.504,-0.01,0.04,-0.01,0.04
287.514,-0.02,0.01,-0.02,0.03
287.524,0.00,0.01,0.03,0.03
287.534,0.03,0.06,0.04,0.08
287.544,0.01,0.05,-0.01,0.05
287.554,-0.02,-0.00,-0.00,0.02
287.564,-0.01,0.01,0.01,0.02
287.574,0.01,0.04,0.04,0.06
287.584,0.01,0.05,0.01,0.05
287.594,0.01,0.04,-0.02,0.04
287.604,0.02,0.02,-0.00,0.03
287.614,0.02,0.01,0.03,0.03
287.624,0.03,0.05,0.03,0.07
287.634,-0.02,0.01,-0.00,0.02
287.644,-0.04,-0.02,-0.01,0.04
287.653,-0.01,0.01,0.06,0.06
287.664,0.01,0.06,0.04,0.07
287.673,-0.01,0.04,-0.05,0.06
287.683,-0.03,0.02,-0.04,0.05
287.693,0.00,0.01,0.02,0.02
287.703,0.02,0.03,0.05,0.06
287.713,0.02,0.04,0.03,0.06
287.723,-0.02,0.03,0.00,0.04
287.733,-0.01,0.01,0.00,0.02
287.743,0.01,0.03,0.03,0.04
287.753,0.02,0.04,0.00,0.05
287.763,0.00,0.03,-0.01,0.03
287.773,-0.01,-0.00,0.01,0.01
287.783,-0.02,0.03,0.05,0.06
287.793,-0.00,0.07,0.02,0.07
287.803,-0.01,0.06,-0.05,0.08
287.813,-0.02,0.01,-0.05,0.05
287.823,-0.00,0.01,0.02,0.02
287.833,0.01,0.03,0.04,0.05
287.843,0.00,0.04,-0.02,0.04
287.853,-0.02,0.02,-0.02,0.04
287.863,-0.01,0.02,0.01,0.03
287.873,-0.01,0.05,0.04,0.06
287.883,-0.01,0.05,0.01,0.05
287.892,-0.02,0.02,-0.02,0.03
287.902,-0.02,0.01,-0.00,0.03
287.912,-0.01,0.01,0.04,0.04
287.922,0.01,0.05,0.02,0.05
287.932,-0.01,0.05,-0.02,0.05
287.942,-0.01,0.02,-0.03,0.04
287.952,0.01,0.02,0.04,0.05
287.962,0.04,0.04,0.04,0.07
287.972,0.02,0.04,-0.01,0.04
287.982,-0.01,0.02,-0.02,0.03
287.992,-0.00,0.01,0.02,0.02
288.002,0.03,0.02,0.04,0.05
288.012,0.01,0.04,0.00,0.04
288.022,-0.04,0.04,-0.05,0.07
288.032,-0.01,0.01,-0.02,0.03
288.042,-0.01,0.03,0.04,0.05
288.051,-0.01,0.07,0.02,0.07
288.062,-0.03,0.05,-0.02,0.06
288.071,-0.02,0.01,-0.03,0.03
288.082,-0.00,0.03,0.03,0.05
288.091,0.04,0.03,0.06,0.07
288.101,0.02,0.02,-0.01,0.03
288.111,0.01,-0.00,-0.03,0.03
288.121,0.00,0.01,0.00,0.01
288.131,0.03,0.01,0.02,0.04
288.141,0.02,0.05,-0.02,0.06
288.151,-0.00,0.01,-0.04,0.04
288.161,-0.02,-0.00,-0.00,0.02
288.171,-0.01,0.02,0.06,0.07
288.181,0.00,0.06,0.03,0.07
288.191,-0.01,0.04,-0.02,0.05
288.201,-0.03,0.03,-0.02,0.05
288.211,-0.01,0.03,0.03,0.05
288.221,0.01,0.06,0.04,0.08
288.231,0.00,0.05,-0.01,0.06
288.241,-0.03,0.02,-0.02,0.04
288.251,-0.01,0.02,0.02,0.03
288.261,0.02,0.03,0.04,0.06
288.270,0.01,0.04,0.00,0.05
288.280,-0.01,0.02,-0.03,0.04
288.290,0.01,-0.01,-0.00,0.02
288.301,0.01,0.01,0.04,0.04
288.310,0.01,0.05,0.02,0.06
288.320,-0.01,0.02,-0.03,0.03
288.330,-0.01,-0.00,-0.01,0.01
288.340,-0.01,0.00,0.05,0.05
288.350,0.01,0.04,0.06,0.07
288.360,0.00,0.03,-0.01,0.03
288.370,-0.01,0.02,-0.04,0.05
288.380,0.00,0.02,0.04,0.04
288.390,0.02,0.04,0.05,0.07
288.400,0.01,0.04,-0.00,0.04
288.410,-0.01,0.03,-0.04,0.05
288.420,-0.01,0.01,0.00,0.02
288.430,0.01,0.02,0.05,0.06
288.440,0.01,0.04,0.02,0.05
288.450,-0.01,0.04,-0.02,0.04
288.460,-0.03,-0.01,-0.02,0.04
288.469,0.00,0.01,0.04,0.04
288.479,0.02,0.06,0.04,0.07
288.489,0.01,0.05,-0.02,0.06
288.499,-0.00,0.00,-0.02,0.02
288.509,0.01,0.01,0.03,0.04
288.519,0.03,0.05,0.04,0.07
288.529,0.01,0.04,-0.01,0.05
288.539,-0.03,0.01,-0.05,0.06
288.549,-0.00,-0.02,0.02,0.03
288.559,0.02,0.02,0.07,0.07
288.569,0.03,0.05,0.04,0.07
288.579,-0.02,0.04,-0.02,0.05
288.589,-0.02,0.00,-0.02,0.03
288.599,-0.01,0.02,0.03,0.04
288.609,0.01,0.05,0.03,0.05
288.619,-0.01,0.03,-0.00,0.03
288.629,-0.01,-0.00,-0.00,0.01
288.639,0.00,0.02,0.02,0.03
288.648,0.04,0.05,0.05,0.08
288.659,0.02,0.07,-0.01,0.07
288.668,-0.01,0.01,-0.01,0.02
288.679,-0.01,0.00,0.02,0.02
288.688,0.01,0.02,0.05,0.05
288.698,0.04,0.03,0.02,0.06
288.708,0.01,0.01,-0.04,0.04
288.718,-0.01,0.00,-0.00,0.01
288.728,0.02,0.04,0.04,0.06
288.738,0.01,0.05,0.03,0.06
288.748,-0.03,0.04,-0.01,0.05
288.758,-0.02,0.02,-0.02,0.04
288.768,-0.01,0.02,0.01,0.02
288.778,0.01,0.04,0.02,0.05
288.788,0.00,0.04,-0.00,0.04
288.798,-0.05,0.02,-0.02,0.06
288.808,-0.02,0.03,0.02,0.04
288.818,-0.01,0.03,0.06,0.07
288.828,-0.01,0.04,-0.00,0.05
288.838,-0.04,0.03,-0.01,0.05
288.848,-0.02,0.01,0.00,0.03
288.858,0.02,0.01,0.04,0.05
288.867,0.02,0.04,0.03,0.05
288.878,0.01,0.01,-0.03,0.03
288.887,0.01,-0.02,-0.01,0.03
288.898,0.02,0.01,0.04,0.04
288.907,0.02,0.04,0.02,0.05
288.917,-0.01,0.04,-0.03,0.05
288.927,-0.04,0.00,-0.04,0.06
288.937,-0.01,0.02,0.03,0.03
288.947,0.01,0.02,0.05,0.06
288.957,0.01,0.05,0.01,0.06
288.967,-0.01,0.05,-0.01,0.05
288.977,-0.00,0.01,0.01,0.02
288.987,0.01,0.01,0.05,0.05
288.997,0.03,0.07,0.01,0.08
289.007,-0.01,0.04,-0.03,0.05
289.017,-0.01,-0.01,0.01,0.02
289.027,0.01,0.02,0.07,0.07
289.037,0.03,0.07,0.05,0.09
289.047,0.01,0.02,-0.03,0.04
289.057,-0.01,0.00,-0.04,0.04
289.066,0.01,0.00,0.04,0.04
289.077,0.04,0.03,0.06,0.08
289.086,0.01,0.04,0.01,0.04
289.096,-0.02,0.03,-0.01,0.04
289.106,-0.01,0.02,0.02,0.03
289.116,0.00,0.04,0.03,0.05
289.126,0.01,0.05,-0.01,0.05
289.136,-0.01,0.01,-0.02,0.02
289.146,-0.00,-0.02,0.02,0.02
289.156,0.01,0.03,0.05,0.06
289.166,0.03,0.07,0.01,0.07
289.176,-0.03,0.06,-0.05,0.08
289.186,-0.03,0.02,-0.04,0.06
289.196,0.01,0.01,0.03,0.03
289.206,0.01,0.04,0.04,0.06
289.216,-0.01,0.03,-0.01,0.03
289.226,-0.02,0.02,-0.02,0.04
289.236,0.00,0.03,0.03,0.04
289.246,0.00,0.05,0.04,0.07
289.256,0.00,0.05,0.01,0.05
289.266,-0.04,0.02,-0.02,0.05
289.276,-0.03,0.01,-0.01,0.03
289.285,-0.01,0.01,0.02,0.03
289.295,0.02,0.04,0.02,0.05
289.305,-0.01,0.03,-0.03,0.04
289.315,-0.03,-0.01,-0.03,0.04
289.325,0.00,0.02,0.02,0.03
289.335,0.01,0.07,0.04,0.08
289.345,-0.02,0.05,-0.03,0.06
289.355,-0.03,0.01,-0.03,0.04
289.365,-0.02,0.03,0.01,0.03
289.375,0.02,0.04,0.04,0.07
289.385,-0.00,0.04,-0.01,0.04
289.395,-0.03,0.03,-0.03,0.05
289.405,-0.01,-0.01,0.02,0.03
289.415,-0.00,0.02,0.06,0.06
289.425,0.00,0.05,0.00,0.05
289.435,-0.00,0.04,-0.02,0.05
289.445,-0.01,0.01,-0.01,0.02
289.455,0.00,0.03,0.04,0.05
289.465,0.00,0.05,0.04,0.06
289.475,-0.01,0.02,-0.01,0.03
289.484,-0.01,0.01,-0.02,0.02
289.494,0.03,0.01,0.03,0.04
289.504,0.02,0.04,0.03,0.05
289.514,0.02,0.06,-0.00,0.06
289.524,-0.01,0.03,-0.03,0.05
289.534,-0.03,0.00,0.01,0.03
289.544,-0.00,0.02,0.05,0.05
289.554,0.02,0.06,0.02,0.07
289.564,-0.01,0.05,-0.04,0.06
289.574,-0.01,0.01,-0.01,0.02
289.584,0.03,0.01,0.05,0.06
289.594,0.04,0.04,0.04,0.07
289.604,0.02,0.04,-0.00,0.04
289.614,0.01,-0.02,-0.03,0.04
289.624,0.03,-0.02,0.03,0.05
289.634,0.04,0.03,0.03,0.06
289.644,0.03,0.01,-0.02,0.04
289.654,-0.01,-0.01,-0.03,0.04
289.664,0.00,-0.01,0.03,0.04
289.674,-0.02,0.01,0.06,0.06
289.683,-0.03,0.05,0.03,0.07
289.693,-0.02,0.06,0.00,0.06
289.703,-0.01,0.02,-0.00,0.02
289.713,0.01,0.04,0.03,0.05
289.723,0.02,0.05,0.02,0.06
289.733,-0.01,0.05,-0.03,0.06
289.743,-0.02,-0.00,-0.02,0.03
289.753,-0.02,0.02,0.04,0.05
289.763,-0.00,0.07,0.06,0.09
289.773,-0.02,0.06,-0.01,0.06
289.783,-0.01,0.01,-0.03,0.04
289.793,-0.02,0.02,0.01,0.03
289.803,-0.00,0.02,0.04,0.04
289.813,0.02,0.04,0.02,0.05
289.823,-0.00,0.00,-0.03,0.03
289.833,-0.01,0.01,-0.01,0.02
289.843,-0.00,0.02,0.03,0.04
289.853,0.01,0.05,0.02,0.05
289.862,0.02,0.04,-0.01,0.04
289.873,0.01,0.00,-0.01,0.02
289.882,-0.00,0.01,0.04,0.04
289.892,0.02,0.06,0.04,0.07
289.902,0.01,0.05,-0.02,0.05
289.912,-0.01,0.02,-0.04,0.04
289.922,-0.01,0.01,0.02,0.03
289.932,0.01,0.03,0.05,0.06
289.942,0.01,0.04,0.02,0.05
289.952,-0.01,0.02,-0.00,0.02
289.962,-0.02,0.01,0.00,0.02
289.972,-0.02,0.03,0.03,0.05
289.982,0.02,0.05,0.01,0.06
289.992,0.01,0.02,-0.02,0.03
290.002,-0.00,0.00,-0.00,0.00
290.012,-0.01,0.00,0.05,0.05
290.022,0.01,0.05,0.04,0.06
290.032,-0.01,0.05,-0.00,0.05
290.042,-0.04,0.00,-0.03,0.05
290.052,-0.02,0.00,0.04,0.04
290.062,0.03,0.04,0.03,0.06
290.072,0.01,0.04,-0.01,0.04
290.081,-0.01,0.02,-0.03,0.03
290.091,-0.01,0.03,-0.00,0.03
290.101,-0.01,0.04,0.02,0.05
290.111,-0.00,0.05,0.00,0.05
290.121,-0.02,0.03,-0.01,0.04
290.131,-0.03,0.02,-0.00,0.03
290.141,0.00,0.00,0.03,0.03
290.151,0.03,0.05,0.03,0.07
290.161,-0.01,0.03,-0.01,0.04
290.171,-0.02,-0.01,-0.03,0.03
290.181,0.00,0.01,0.02,0.02
290.191,0.03,0.04,0.03,0.06
290.201,0.02,0.04,0.00,0.05
290.211,-0.01,0.02,-0.01,0.02
290.221,0.01,0.02,0.03,0.04
290.231,0.03,0.02,0.04,0.06
290.241,0.03,0.05,0.00,0.06
290.251,-0.01,0.02,-0.00,0.02
290.261,-0.01,-0.01,0.02,0.02
290.271,0.01,0.02,0.05,0.06
290.280,0.00,0.06,0.04,0.07
290.291,-0.01,0.03,-0.02,0.04
290.300,-0.03,0.01,-0.01,0.03
290.310,-0.01,0.01,0.04,0.04
290.320,0.02,0.03,0.05,0.06
290.330,0.02,0.02,0.00,0.03
290.340,0.00,-0.00,-0.04,0.04
290.350,0.02,-0.02,0.01,0.03
290.360,0.04,0.03,0.02,0.05
290.370,0.03,0.05,-0.02,0.06
290.380,-0.01,0.03,-0.04,0.05
290.390,-0.04,-0.01,0.02,0.04
290.400,0.00,0.04,0.07,0.08
290.410,-0.01,0.07,0.03,0.07
290.420,-0.03,0.05,-0.03,0.07
290.430,-0.03,0.03,-0.05,0.06
290.440,-0.00,0.03,0.01,0.03
290.450,0.01,0.05,0.04,0.07
290.460,-0.01,0.05,0.02,0.06
290.470,-0.04,0.01,-0.04,0.05
290.479,-0.02,-0.00,0.02,0.03
290.489,0.01,0.03,0.04,0.05
290.499,0.01,0.03,-0.01,0.03
290.509,-0.02,-0.01,-0.01,0.03
290.519,-0.02,-0.02,0.02,0.04
290.529,-0.01,0.01,0.05,0.05
290.539,0.01,0.04,0.02,0.05
290.549,0.00,0.02,-0.01,0.02
290.559,-0.03,0.01,0.01,0.03
290.569,0.01,0.02,0.05,0.05
290.579,0.04,0.02,0.03,0.06
290.589,0.02,0.03,-0.01,0.04
290.599,0.01,-0.01,-0.04,0.04
290.609,0.01,0.00,0.01,0.02
290.619,0.03,0.03,0.02,0.05
290.629,0.01,0.04,-0.01,0.04
290.639,-0.01,0.02,-0.03,0.04
290.649,-0.00,0.01,0.01,0.01
290.659,0.01,0.03,0.06,0.07
290.669,0.01,0.05,0.03,0.06
290.678,-0.02,0.03,-0.04,0.05
290.689,-0.02,-0.01,0.01,0.02
290.698,0.00,0.01,0.07,0.07
290.709,0.01,0.06,0.06,0.08
290.718,0.00,0.02,-0.00,0.02
290.728,-0.02,-0.00,-0.02,0.03
290.738,0.00,0.01,0.04,0.04
290.748,0.03,0.06,0.03,0.07
290.758,0.01,0.06,-0.03,0.07
290.768,0.00,0.02,-0.04,0.05
290.778,-0.02,0.00,0.01,0.02
290.788,0.01,0.01,0.06,0.06
290.798,-0.00,0.05,0.00,0.05
290.808,-0.00,0.03,-0.06,0.06
290.818,-0.04,-0.02,-0.02,0.05
290.828,-0.02,0.00,0.04,0.05
290.838,0.02,0.04,0.01,0.04
290.848,-0.02,0.03,-0.01,0.03
290.858,-0.03,-0.01,-0.01,0.04
290.868,0.00,-0.00,0.06,0.06
290.877,0.00,0.06,0.04,0.08
290.888,0.00,0.06,-0.03,0.07
290.897,-0.02,0.01,-0.04,0.05
290.907,-0.02,-0.02,0.01,0.03
290.917,0.01,0.02,0.08,0.09
290.927,0.00,0.04,0.01,0.04
290.937,-0.02,0.02,-0.04,0.04
290.947,-0.00,0.00,-0.01,0.01
290.957,0.00,0.03,0.02,0.04
290.967,0.02,0.04,0.03,0.05
290.977,-0.01,0.03,-0.03,0.04
290.987,-0.01,-0.00,-0.02,0.03
290.997,-0.00,0.02,0.02,0.03
291.007,0.02,0.04,0.05,0.07
291.017,0.01,0.03,0.00,0.03
291.027,-0.00,0.01,-0.03,0.03
291.037,0.01,-0.02,0.01,0.02
291.047,0.04,0.03,0.04,0.06
291.057,0.03,0.04,-0.01,0.05
291.067,-0.01,0.01,-0.05,0.05
291.076,-0.01,-0.01,-0.02,0.02
291.087,0.00,0.02,0.03,0.04
291.096,0.01,0.06,0.00,0.06
291.106,-0.03,0.04,-0.02,0.05
291.116,-0.03,0.01,-0.01,0.03
291.126,-0.01,0.03,0.06,0.07
291.136,0.00,0.07,0.05,0.09
291.146,-0.02,0.05,-0.01,0.06
291.156,-0.04,0.03,-0.04,0.07
291.166,-0.02,0.01,-0.01,0.02
291.176,-0.02,0.03,0.03,0.05
291.186,-0.01,0.05,-0.01,0.05
291.196,-0.03,0.02,-0.02,0.04
291.206,-0.02,-0.00,0.00,0.02
291.216,-0.01,0.02,0.01,0.03
291.226,0.04,0.04,-0.01,0.06
291.235,0.01,0.01,-0.04,0.04
291.246,-0.01,-0.02,-0.01,0.03
291.256,0.02,0.00,0.06,0.06
291.266,0.02,0.05,0.03,0.06
291.275,-0.02,0.06,-0.02,0.07
291.286,-0.04,0.02,-0.05,0.06
291.295,0.01,0.00,0.03,0.03
291.305,0.04,0.02,0.06,0.08
291.315,0.04,0.02,0.03,0.06
291.325,-0.02,0.01,-0.02,0.03
291.335,-0.03,0.02,0.00,0.04
291.345,-0.01,0.03,0.05,0.06
291.355,0.01,0.06,0.02,0.06
291.365,-0.02,0.02,-0.02,0.03
291.375,-0.01,-0.01,0.00,0.01
291.385,0.00,0.01,0.05,0.05
291.395,0.00,0.06,0.05,0.07
291.405,-0.01,0.05,-0.02,0.05
291.415,-0.04,0.01,-0.03,0.05
291.425,-0.00,-0.00,0.03,0.03
291.435,0.03,0.02,0.05,0.06
291.445,0.02,0.02,-0.01,0.03
291.454,-0.00,0.01,-0.03,0.04
291.465,0.01,0.01,0.01,0.02
291.474,-0.00,0.05,0.05,0.07
291.485,0.01,0.04,0.01,0.04
291.494,-0.01,0.04,-0.03,0.05
291.505,-0.00,0.02,0.00,0.02
291.514,-0.03,0.02,0.04,0.05
291.524,0.01,0.05,0.01,0.05
291.534,-0.00,0.03,-0.04,0.05
291.544,-0.03,0.02,-0.03,0.04
291.554,-0.02,0.01,0.00,0.02
291.564,-0.01,0.04,0.02,0.05
291.574,0.01,0.03,-0.02,0.03
291.584,-0.03,0.01,-0.03,0.04
291.594,-0.02,0.00,0.02,0.02
291.604,0.03,0.04,0.05,0.07
291.614,0.01,0.06,0.00,0.06
291.624,-0.02,0.02,-0.04,0.05
291.634,-0.02,0.00,0.00,0.02
291.644,0.02,0.01,0.05,0.06
291.654,0.03,0.03,0.02,0.05
291.664,-0.01,0.02,-0.03,0.04
291.674,-0.01,0.01,-0.02,0.03
291.684,0.01,0.00,0.04,0.04
291.693,0.02,0.04,0.06,0.08
291.703,0.02,0.03,0.02,0.04
291.713,-0.01,0.00,-0.01,0.01
291.723,-0.01,0.01,0.04,0.05
291.733,0.02,0.05,0.04,0.06
291.743,0.04,0.06,-0.01,0.07
291.753,0.01,0.02,-0.04,0.04
291.763,0.02,-0.01,0.00,0.02
291.773,0.03,-0.00,0.06,0.07
291.783,0.02,0.03,0.03,0.05
291.793,0.02,0.05,-0.05,0.07
291.803,-0.03,0.01,-0.04,0.05
291.813,-0.01,0.00,0.02,0.02
291.823,0.02,0.04,0.05,0.07
291.833,-0.01,0.05,0.01,0.05
291.843,-0.03,0.01,-0.02,0.04
291.853,-0.03,0.02,0.02,0.05
291.863,-0.01,0.04,0.04,0.06
291.872,0.00,0.05,-0.02,0.06
291.883,-0.02,0.04,-0.02,0.05
291.892,-0.00,-0.00,0.01,0.01
291.902,0.00,0.02,0.06,0.06
291.912,-0.01,0.06,0.03,0.07
291.922,-0.03,0.05,-0.03,0.06
291.932,-0.02,0.00,-0.02,0.03
291.942,-0.00,0.02,0.04,0.04
291.952,0.03,0.04,0.03,0.06
291.962,0.01,0.01,-0.02,0.03
291.972,-0.01,0.00,-0.04,0.05
291.982,0.00,0.02,0.01,0.03
291.992,0.01,0.05,0.06,0.08
292.002,0.01,0.06,0.01,0.06
292.012,-0.00,0.02,-0.03,0.04
292.022,-0.02,0.01,0.01,0.03
292.032,0.00,0.02,0.06,0.06
292.042,0.03,0.03,0.03,0.05
292.052,0.03,0.03,-0.02,0.05
292.062,-0.02,-0.00,-0.01,0.02
292.072,-0.01,0.02,0.04,0.04
292.082,0.02,0.05,0.02,0.05
292.091,0.02,0.03,-0.03,0.04
292.101,-0.01,0.00,-0.01,0.01
292.111,0.00,0.02,0.05,0.05
292.121,0.01,0.05,0.06,0.08
292.131,0.01,0.06,-0.01,0.06
292.141,-0.01,0.04,-0.03,0.05
292.151,0.01,0.00,-0.00,0.01
292.161,0.00,0.01,0.05,0.05
292.171,0.02,0.03,0.02,0.04
292.181,-0.01,0.03,-0.02,0.04
292.191,-0.01,0.02,-0.02,0.03
292.201,-0.00,0.03,0.03,0.04
292.211,0.01,0.05,0.02,0.06
292.221,0.00,0.02,-0.01,0.02
292.231,-0.00,-0.01,-0.01,0.01
292.241,-0.01,-0.01,0.02,0.03
292.250,0.01,0.03,0.05,0.06
292.261,0.01,0.06,0.00,0.06
292.271,-0.03,-0.00,-0.03,0.05
292.281,-0.02,-0.02,0.04,0.05
292.290,0.01,0.02,0.08,0.08
292.300,0.02,0.03,-0.02,0.04
292.310,0.00,0.03,-0.03,0.04
292.320,0.01,0.02,-0.02,0.03
292.330,0.01,0.02,0.03,0.04
292.340,0.01,0.06,0.04,0.07
292.350,-0.01,0.04,-0.00,0.04
292.360,-0.03,0.01,-0.01,0.03
292.370,-0.03,0.02,0.03,0.04
292.380,0.03,0.05,0.04,0.07
292.390,0.00,0.05,-0.01,0.05
292.400,-0.01,0.01,-0.04,0.04
292.410,-0.01,0.01,0.03,0.03
292.420,-0.00,0.04,0.07,0.08
292.430,0.00,0.05,0.01,0.05
292.440,-0.02,0.03,-0.01,0.04
292.450,-0.02,0.01,0.02,0.03
292.460,0.01,0.02,0.05,0.05
292.470,0.03,0.04,0.02,0.05
